zip_code,county,state,stcountyfp,rating_area
60424,Kankakee,IL,17091,4.0
60545,Kendall,IL,17093,4.0
60586,Kendall,IL,17093,4.0
60585,Kendall,IL,17093,4.0
60554,Kendall,IL,17093,4.0
60503,Kendall,IL,17093,4.0
60504,Kendall,IL,17093,4.0
60560,Kendall,IL,17093,4.0
60538,Kendall,IL,17093,4.0
60543,Kendall,IL,17093,4.0
60450,Kendall,IL,17093,4.0
60548,Kendall,IL,17093,4.0
60536,Kendall,IL,17093,4.0
60435,Kendall,IL,17093,4.0
60544,Kendall,IL,17093,4.0
60512,Kendall,IL,17093,4.0
60447,Kendall,IL,17093,4.0
60431,Kendall,IL,17093,4.0
60541,Kendall,IL,17093,4.0
60537,Kendall,IL,17093,4.0
60511,Kendall,IL,17093,4.0
61488,Knox,IL,17095,7.0
61410,Knox,IL,17095,7.0
61458,Knox,IL,17095,7.0
61572,Knox,IL,17095,7.0
61531,Knox,IL,17095,7.0
61449,Knox,IL,17095,7.0
61472,Knox,IL,17095,7.0
61467,Knox,IL,17095,7.0
61414,Knox,IL,17095,7.0
61439,Knox,IL,17095,7.0
61448,Knox,IL,17095,7.0
61474,Knox,IL,17095,7.0
61423,Knox,IL,17095,7.0
61544,Knox,IL,17095,7.0
61434,Knox,IL,17095,7.0
61412,Knox,IL,17095,7.0
61436,Knox,IL,17095,7.0
61402,Knox,IL,17095,7.0
61428,Knox,IL,17095,7.0
61529,Knox,IL,17095,7.0
61490,Knox,IL,17095,7.0
61485,Knox,IL,17095,7.0
61489,Knox,IL,17095,7.0
61401,Knox,IL,17095,7.0
61430,Knox,IL,17095,7.0
60060,Lake,IL,17097,2.0
60084,Lake,IL,17097,2.0
60083,Lake,IL,17097,2.0
60015,Lake,IL,17097,2.0
60020,Lake,IL,17097,2.0
60047,Lake,IL,17097,2.0
60048,Lake,IL,17097,2.0
60069,Lake,IL,17097,2.0
60046,Lake,IL,17097,2.0
60045,Lake,IL,17097,2.0
60074,Lake,IL,17097,2.0
60075,Lake,IL,17097,2.0
60085,Lake,IL,17097,2.0
60061,Lake,IL,17097,2.0
60073,Lake,IL,17097,2.0
60030,Lake,IL,17097,2.0
60042,Lake,IL,17097,2.0
60044,Lake,IL,17097,2.0
60090,Lake,IL,17097,2.0
60037,Lake,IL,17097,2.0
60087,Lake,IL,17097,2.0
60010,Lake,IL,17097,2.0
60079,Lake,IL,17097,2.0
60050,Lake,IL,17097,2.0
60011,Lake,IL,17097,2.0
60035,Lake,IL,17097,2.0
60002,Lake,IL,17097,2.0
60067,Lake,IL,17097,2.0
60081,Lake,IL,17097,2.0
60089,Lake,IL,17097,2.0
60064,Lake,IL,17097,2.0
60096,Lake,IL,17097,2.0
60041,Lake,IL,17097,2.0
60086,Lake,IL,17097,2.0
60088,Lake,IL,17097,2.0
60051,Lake,IL,17097,2.0
60031,Lake,IL,17097,2.0
60040,Lake,IL,17097,2.0
60013,Lake,IL,17097,2.0
60021,Lake,IL,17097,2.0
60099,Lake,IL,17097,2.0
61321,LaSalle,IL,17099,7.0
60470,LaSalle,IL,17099,7.0
61301,LaSalle,IL,17099,7.0
60537,LaSalle,IL,17099,7.0
61311,LaSalle,IL,17099,7.0
60518,LaSalle,IL,17099,7.0
61350,LaSalle,IL,17099,7.0
61370,LaSalle,IL,17099,7.0
61358,LaSalle,IL,17099,7.0
60531,LaSalle,IL,17099,7.0
61377,LaSalle,IL,17099,7.0
61316,LaSalle,IL,17099,7.0
61333,LaSalle,IL,17099,7.0
61354,LaSalle,IL,17099,7.0
61341,LaSalle,IL,17099,7.0
60552,LaSalle,IL,17099,7.0
61325,LaSalle,IL,17099,7.0
61342,LaSalle,IL,17099,7.0
60551,LaSalle,IL,17099,7.0
61373,LaSalle,IL,17099,7.0
61348,LaSalle,IL,17099,7.0
60541,LaSalle,IL,17099,7.0
61372,LaSalle,IL,17099,7.0
60437,LaSalle,IL,17099,7.0
61332,LaSalle,IL,17099,7.0
60557,LaSalle,IL,17099,7.0
61334,LaSalle,IL,17099,7.0
60549,LaSalle,IL,17099,7.0
61371,LaSalle,IL,17099,7.0
61364,LaSalle,IL,17099,7.0
61360,LaSalle,IL,17099,7.0
60548,LaSalle,IL,17099,7.0
62410,Lawrence,IL,17101,13.0
62427,Lawrence,IL,17101,13.0
62460,Lawrence,IL,17101,13.0
62466,Lawrence,IL,17101,13.0
62439,Lawrence,IL,17101,13.0
62417,Lawrence,IL,17101,13.0
61376,Lee,IL,17103,5.0
61367,Lee,IL,17103,5.0
61031,Lee,IL,17103,5.0
60553,Lee,IL,17103,5.0
61378,Lee,IL,17103,5.0
61342,Lee,IL,17103,5.0
61081,Lee,IL,17103,5.0
61353,Lee,IL,17103,5.0
61071,Lee,IL,17103,5.0
61064,Lee,IL,17103,5.0
61318,Lee,IL,17103,5.0
61310,Lee,IL,17103,5.0
61349,Lee,IL,17103,5.0
61331,Lee,IL,17103,5.0
61021,Lee,IL,17103,5.0
61042,Lee,IL,17103,5.0
61006,Lee,IL,17103,5.0
61330,Lee,IL,17103,5.0
61324,Lee,IL,17103,5.0
61243,Lee,IL,17103,5.0
60530,Lee,IL,17103,5.0
60518,Lee,IL,17103,5.0
61068,Lee,IL,17103,5.0
61057,Lee,IL,17103,5.0
61739,Livingston,IL,17105,8.0
60934,Livingston,IL,17105,8.0
61769,Livingston,IL,17105,8.0
61743,Livingston,IL,17105,8.0
61726,Livingston,IL,17105,8.0
61744,Livingston,IL,17105,8.0
60470,Livingston,IL,17105,8.0
60962,Livingston,IL,17105,8.0
60920,Livingston,IL,17105,8.0
61313,Livingston,IL,17105,8.0
61741,Livingston,IL,17105,8.0
61775,Livingston,IL,17105,8.0
61319,Livingston,IL,17105,8.0
60959,Livingston,IL,17105,8.0
60460,Livingston,IL,17105,8.0
60921,Livingston,IL,17105,8.0
60917,Livingston,IL,17105,8.0
60919,Livingston,IL,17105,8.0
61333,Livingston,IL,17105,8.0
60952,Livingston,IL,17105,8.0
60420,Livingston,IL,17105,8.0
61731,Livingston,IL,17105,8.0
60929,Livingston,IL,17105,8.0
60961,Livingston,IL,17105,8.0
60946,Livingston,IL,17105,8.0
61740,Livingston,IL,17105,8.0
61764,Livingston,IL,17105,8.0
61364,Livingston,IL,17105,8.0
61311,Livingston,IL,17105,8.0
62656,Logan,IL,17107,10.0
62518,Logan,IL,17107,10.0
61749,Logan,IL,17107,10.0
61751,Logan,IL,17107,10.0
62671,Logan,IL,17107,10.0
62643,Logan,IL,17107,10.0
62543,Logan,IL,17107,10.0
62512,Logan,IL,17107,10.0
62541,Logan,IL,17107,10.0
62693,Logan,IL,17107,10.0
61723,Logan,IL,17107,10.0
62635,Logan,IL,17107,10.0
61754,Logan,IL,17107,10.0
62548,Logan,IL,17107,10.0
62682,Logan,IL,17107,10.0
62613,Logan,IL,17107,10.0
62519,Logan,IL,17107,10.0
62666,Logan,IL,17107,10.0
61721,Logan,IL,17107,10.0
62634,Logan,IL,17107,10.0
61438,McDonough,IL,17109,7.0
61415,McDonough,IL,17109,7.0
61452,McDonough,IL,17109,7.0
61470,McDonough,IL,17109,7.0
61440,McDonough,IL,17109,7.0
61484,McDonough,IL,17109,7.0
61482,McDonough,IL,17109,7.0
61422,McDonough,IL,17109,7.0
61416,McDonough,IL,17109,7.0
61475,McDonough,IL,17109,7.0
62374,McDonough,IL,17109,7.0
61450,McDonough,IL,17109,7.0
61459,McDonough,IL,17109,7.0
61411,McDonough,IL,17109,7.0
61455,McDonough,IL,17109,7.0
61420,McDonough,IL,17109,7.0
62326,McDonough,IL,17109,7.0
62367,McDonough,IL,17109,7.0
60142,McHenry,IL,17111,2.0
60072,McHenry,IL,17111,2.0
60014,McHenry,IL,17111,2.0
60156,McHenry,IL,17111,2.0
60140,McHenry,IL,17111,2.0
60067,McHenry,IL,17111,2.0
60050,McHenry,IL,17111,2.0
60071,McHenry,IL,17111,2.0
60010,McHenry,IL,17111,2.0
60020,McHenry,IL,17111,2.0
60013,McHenry,IL,17111,2.0
60152,McHenry,IL,17111,2.0
60098,McHenry,IL,17111,2.0
60034,McHenry,IL,17111,2.0
60039,McHenry,IL,17111,2.0
60102,McHenry,IL,17111,2.0
60097,McHenry,IL,17111,2.0
60012,McHenry,IL,17111,2.0
60051,McHenry,IL,17111,2.0
60033,McHenry,IL,17111,2.0
60135,McHenry,IL,17111,2.0
60081,McHenry,IL,17111,2.0
60042,McHenry,IL,17111,2.0
61038,McHenry,IL,17111,2.0
60180,McHenry,IL,17111,2.0
60021,McHenry,IL,17111,2.0
61761,McLean,IL,17113,8.0
61726,McLean,IL,17113,8.0
61709,McLean,IL,17113,8.0
61754,McLean,IL,17113,8.0
61774,McLean,IL,17113,8.0
61738,McLean,IL,17113,8.0
61721,McLean,IL,17113,8.0
61723,McLean,IL,17113,8.0
61748,McLean,IL,17113,8.0
61704,McLean,IL,17113,8.0
61752,McLean,IL,17113,8.0
61732,McLean,IL,17113,8.0
61722,McLean,IL,17113,8.0
61736,McLean,IL,17113,8.0
61843,McLean,IL,17113,8.0
61730,McLean,IL,17113,8.0
61770,McLean,IL,17113,8.0
61842,McLean,IL,17113,8.0
61755,McLean,IL,17113,8.0
61758,McLean,IL,17113,8.0
61724,McLean,IL,17113,8.0
61772,McLean,IL,17113,8.0
61728,McLean,IL,17113,8.0
61701,McLean,IL,17113,8.0
61745,McLean,IL,17113,8.0
61725,McLean,IL,17113,8.0
61776,McLean,IL,17113,8.0
61744,McLean,IL,17113,8.0
61731,McLean,IL,17113,8.0
61799,McLean,IL,17113,8.0
61729,McLean,IL,17113,8.0
61720,McLean,IL,17113,8.0
61790,McLean,IL,17113,8.0
61791,McLean,IL,17113,8.0
61759,McLean,IL,17113,8.0
61753,McLean,IL,17113,8.0
61737,McLean,IL,17113,8.0
61702,McLean,IL,17113,8.0
61705,McLean,IL,17113,8.0
62549,Macon,IL,17115,10.0
62524,Macon,IL,17115,10.0
61937,Macon,IL,17115,10.0
62573,Macon,IL,17115,10.0
61925,Macon,IL,17115,10.0
62521,Macon,IL,17115,10.0
62554,Macon,IL,17115,10.0
61818,Macon,IL,17115,10.0
61914,Macon,IL,17115,10.0
62523,Macon,IL,17115,10.0
61756,Macon,IL,17115,10.0
62513,Macon,IL,17115,10.0
62543,Macon,IL,17115,10.0
62537,Macon,IL,17115,10.0
62532,Macon,IL,17115,10.0
61882,Macon,IL,17115,10.0
61830,Macon,IL,17115,10.0
61749,Macon,IL,17115,10.0
62547,Macon,IL,17115,10.0
62514,Macon,IL,17115,10.0
62522,Macon,IL,17115,10.0
62526,Macon,IL,17115,10.0
62544,Macon,IL,17115,10.0
62501,Macon,IL,17115,10.0
62535,Macon,IL,17115,10.0
62550,Macon,IL,17115,10.0
62539,Macon,IL,17115,10.0
62551,Macon,IL,17115,10.0
62525,Macon,IL,17115,10.0
62056,Macoupin,IL,17117,11.0
62088,Macoupin,IL,17117,11.0
62626,Macoupin,IL,17117,11.0
62002,Macoupin,IL,17117,11.0
62667,Macoupin,IL,17117,11.0
62012,Macoupin,IL,17117,11.0
62014,Macoupin,IL,17117,11.0
62069,Macoupin,IL,17117,11.0
62640,Macoupin,IL,17117,11.0
62572,Macoupin,IL,17117,11.0
62630,Macoupin,IL,17117,11.0
62093,Macoupin,IL,17117,11.0
62683,Macoupin,IL,17117,11.0
62638,Macoupin,IL,17117,11.0
62009,Macoupin,IL,17117,11.0
62560,Macoupin,IL,17117,11.0
62023,Macoupin,IL,17117,11.0
62033,Macoupin,IL,17117,11.0
62063,Macoupin,IL,17117,11.0
62674,Macoupin,IL,17117,11.0
62685,Macoupin,IL,17117,11.0
62649,Macoupin,IL,17117,11.0
62690,Macoupin,IL,17117,11.0
62085,Macoupin,IL,17117,11.0
62079,Macoupin,IL,17117,11.0
62044,Macoupin,IL,17117,11.0
62021,Macoupin,IL,17117,11.0
62074,Macoupin,IL,17117,11.0
62672,Macoupin,IL,17117,11.0
62082,Macoupin,IL,17117,11.0
62091,Macoupin,IL,17117,11.0
62062,Madison,IL,17119,12.0
62001,Madison,IL,17119,12.0
62024,Madison,IL,17119,12.0
62021,Madison,IL,17119,12.0
62058,Madison,IL,17119,12.0
62269,Madison,IL,17119,12.0
62074,Madison,IL,17119,12.0
62010,Madison,IL,17119,12.0
62034,Madison,IL,17119,12.0
62087,Madison,IL,17119,12.0
62095,Madison,IL,17119,12.0
62294,Madison,IL,17119,12.0
62088,Madison,IL,17119,12.0
62275,Madison,IL,17119,12.0
62012,Madison,IL,17119,12.0
62025,Madison,IL,17119,12.0
62234,Madison,IL,17119,12.0
62216,Madison,IL,17119,12.0
62026,Madison,IL,17119,12.0
62035,Madison,IL,17119,12.0
62040,Madison,IL,17119,12.0
62084,Madison,IL,17119,12.0
62097,Madison,IL,17119,12.0
62281,Madison,IL,17119,12.0
62293,Madison,IL,17119,12.0
62067,Madison,IL,17119,12.0
62018,Madison,IL,17119,12.0
62046,Madison,IL,17119,12.0
62090,Madison,IL,17119,12.0
62048,Madison,IL,17119,12.0
62249,Madison,IL,17119,12.0
62201,Madison,IL,17119,12.0
62086,Madison,IL,17119,12.0
62002,Madison,IL,17119,12.0
62060,Madison,IL,17119,12.0
62061,Madison,IL,17119,12.0
62254,Madison,IL,17119,12.0
62273,Madison,IL,17119,12.0
62801,Marion,IL,17121,13.0
62892,Marion,IL,17121,13.0
62830,Marion,IL,17121,13.0
62851,Marion,IL,17121,13.0
62807,Marion,IL,17121,13.0
62889,Marion,IL,17121,13.0
62838,Marion,IL,17121,13.0
62853,Marion,IL,17121,13.0
62893,Marion,IL,17121,13.0
62881,Marion,IL,17121,13.0
62854,Marion,IL,17121,13.0
62849,Marion,IL,17121,13.0
62899,Marion,IL,17121,13.0
62875,Marion,IL,17121,13.0
62882,Marion,IL,17121,13.0
62885,Marion,IL,17121,13.0
62870,Marion,IL,17121,13.0
62250,Marion,IL,17121,13.0
61369,Marshall,IL,17123,7.0
61479,Marshall,IL,17123,7.0
61560,Marshall,IL,17123,7.0
61537,Marshall,IL,17123,7.0
61526,Marshall,IL,17123,7.0
61336,Marshall,IL,17123,7.0
61541,Marshall,IL,17123,7.0
61760,Marshall,IL,17123,7.0
61523,Marshall,IL,17123,7.0
61375,Marshall,IL,17123,7.0
61321,Marshall,IL,17123,7.0
61377,Marshall,IL,17123,7.0
61570,Marshall,IL,17123,7.0
61421,Marshall,IL,17123,7.0
61540,Marshall,IL,17123,7.0
61565,Marshall,IL,17123,7.0
61358,Marshall,IL,17123,7.0
61424,Marshall,IL,17123,7.0
62617,Mason,IL,17125,10.0
61534,Mason,IL,17125,10.0
61532,Mason,IL,17125,10.0
61567,Mason,IL,17125,10.0
62655,Mason,IL,17125,10.0
62664,Mason,IL,17125,10.0
62682,Mason,IL,17125,10.0
62633,Mason,IL,17125,10.0
62644,Mason,IL,17125,10.0
62627,Mason,IL,17125,10.0
62671,Mason,IL,17125,10.0
61546,Mason,IL,17125,10.0
62956,Massac,IL,17127,13.0
62908,Massac,IL,17127,13.0
62953,Massac,IL,17127,13.0
62910,Massac,IL,17127,13.0
62960,Massac,IL,17127,13.0
62941,Massac,IL,17127,13.0
62938,Massac,IL,17127,13.0
62943,Massac,IL,17127,13.0
62675,Menard,IL,17129,10.0
62625,Menard,IL,17129,10.0
62659,Menard,IL,17129,10.0
62613,Menard,IL,17129,10.0
62688,Menard,IL,17129,10.0
62642,Menard,IL,17129,10.0
62693,Menard,IL,17129,10.0
62673,Menard,IL,17129,10.0
62666,Menard,IL,17129,10.0
61272,Mercer,IL,17131,6.0
61260,Mercer,IL,17131,6.0
61442,Mercer,IL,17131,6.0
61472,Mercer,IL,17131,6.0
61281,Mercer,IL,17131,6.0
61465,Mercer,IL,17131,6.0
61264,Mercer,IL,17131,6.0
61231,Mercer,IL,17131,6.0
61262,Mercer,IL,17131,6.0
61412,Mercer,IL,17131,6.0
61466,Mercer,IL,17131,6.0
61263,Mercer,IL,17131,6.0
61259,Mercer,IL,17131,6.0
61486,Mercer,IL,17131,6.0
61476,Mercer,IL,17131,6.0
61279,Mercer,IL,17131,6.0
61276,Mercer,IL,17131,6.0
62264,Monroe,IL,17133,12.0
62244,Monroe,IL,17133,12.0
62248,Monroe,IL,17133,12.0
62279,Monroe,IL,17133,12.0
62298,Monroe,IL,17133,12.0
62278,Monroe,IL,17133,12.0
62240,Monroe,IL,17133,12.0
62236,Monroe,IL,17133,12.0
62277,Monroe,IL,17133,12.0
62295,Monroe,IL,17133,12.0
62256,Monroe,IL,17133,12.0
62533,Montgomery,IL,17135,11.0
62560,Montgomery,IL,17135,11.0
62019,Montgomery,IL,17135,11.0
62553,Montgomery,IL,17135,11.0
62572,Montgomery,IL,17135,11.0
62051,Montgomery,IL,17135,11.0
62091,Montgomery,IL,17135,11.0
62032,Montgomery,IL,17135,11.0
62640,Montgomery,IL,17135,11.0
62075,Montgomery,IL,17135,11.0
62089,Montgomery,IL,17135,11.0
62558,Montgomery,IL,17135,11.0
62083,Montgomery,IL,17135,11.0
62049,Montgomery,IL,17135,11.0
62076,Montgomery,IL,17135,11.0
62086,Montgomery,IL,17135,11.0
62557,Montgomery,IL,17135,11.0
62262,Montgomery,IL,17135,11.0
62017,Montgomery,IL,17135,11.0
62094,Montgomery,IL,17135,11.0
62538,Montgomery,IL,17135,11.0
62690,Montgomery,IL,17135,11.0
62546,Montgomery,IL,17135,11.0
62074,Montgomery,IL,17135,11.0
62015,Montgomery,IL,17135,11.0
62056,Montgomery,IL,17135,11.0
62077,Montgomery,IL,17135,11.0
62080,Montgomery,IL,17135,11.0
62069,Montgomery,IL,17135,11.0
62668,Morgan,IL,17137,10.0
62651,Morgan,IL,17137,10.0
62082,Morgan,IL,17137,10.0
62601,Morgan,IL,17137,10.0
62650,Morgan,IL,17137,10.0
62694,Morgan,IL,17137,10.0
62660,Morgan,IL,17137,10.0
62692,Morgan,IL,17137,10.0
62612,Morgan,IL,17137,10.0
62628,Morgan,IL,17137,10.0
62631,Morgan,IL,17137,10.0
62621,Morgan,IL,17137,10.0
62677,Morgan,IL,17137,10.0
62665,Morgan,IL,17137,10.0
62667,Morgan,IL,17137,10.0
62638,Morgan,IL,17137,10.0
62695,Morgan,IL,17137,10.0
62611,Morgan,IL,17137,10.0
62670,Morgan,IL,17137,10.0
61951,Moultrie,IL,17139,10.0
61914,Moultrie,IL,17139,10.0
61937,Moultrie,IL,17139,10.0
61957,Moultrie,IL,17139,10.0
61911,Moultrie,IL,17139,10.0
61925,Moultrie,IL,17139,10.0
61928,Moultrie,IL,17139,10.0
61929,Moultrie,IL,17139,10.0
61052,Ogle,IL,17141,5.0
61007,Ogle,IL,17141,5.0
60146,Ogle,IL,17141,5.0
60129,Ogle,IL,17141,5.0
61064,Ogle,IL,17141,5.0
61010,Ogle,IL,17141,5.0
61049,Ogle,IL,17141,5.0
61054,Ogle,IL,17141,5.0
61006,Ogle,IL,17141,5.0
60113,Ogle,IL,17141,5.0
61051,Ogle,IL,17141,5.0
61043,Ogle,IL,17141,5.0
61091,Ogle,IL,17141,5.0
61078,Ogle,IL,17141,5.0
61061,Ogle,IL,17141,5.0
61030,Ogle,IL,17141,5.0
61047,Ogle,IL,17141,5.0
61015,Ogle,IL,17141,5.0
61021,Ogle,IL,17141,5.0
61102,Ogle,IL,17141,5.0
61084,Ogle,IL,17141,5.0
61068,Ogle,IL,17141,5.0
61020,Ogle,IL,17141,5.0
61039,Ogle,IL,17141,5.0
61109,Ogle,IL,17141,5.0
61031,Ogle,IL,17141,5.0
61526,Peoria,IL,17143,7.0
61636,Peoria,IL,17143,7.0
61562,Peoria,IL,17143,7.0
61451,Peoria,IL,17143,7.0
61606,Peoria,IL,17143,7.0
61652,Peoria,IL,17143,7.0
61654,Peoria,IL,17143,7.0
61625,Peoria,IL,17143,7.0
61528,Peoria,IL,17143,7.0
61523,Peoria,IL,17143,7.0
61533,Peoria,IL,17143,7.0
61536,Peoria,IL,17143,7.0
61604,Peoria,IL,17143,7.0
61605,Peoria,IL,17143,7.0
61552,Peoria,IL,17143,7.0
61479,Peoria,IL,17143,7.0
61517,Peoria,IL,17143,7.0
61607,Peoria,IL,17143,7.0
61602,Peoria,IL,17143,7.0
61639,Peoria,IL,17143,7.0
61643,Peoria,IL,17143,7.0
61569,Peoria,IL,17143,7.0
61612,Peoria,IL,17143,7.0
61633,Peoria,IL,17143,7.0
61565,Peoria,IL,17143,7.0
61656,Peoria,IL,17143,7.0
61630,Peoria,IL,17143,7.0
61525,Peoria,IL,17143,7.0
61603,Peoria,IL,17143,7.0
61614,Peoria,IL,17143,7.0
61547,Peoria,IL,17143,7.0
61613,Peoria,IL,17143,7.0
61520,Peoria,IL,17143,7.0
61629,Peoria,IL,17143,7.0
61641,Peoria,IL,17143,7.0
61531,Peoria,IL,17143,7.0
61615,Peoria,IL,17143,7.0
61616,Peoria,IL,17143,7.0
61651,Peoria,IL,17143,7.0
61539,Peoria,IL,17143,7.0
61637,Peoria,IL,17143,7.0
61489,Peoria,IL,17143,7.0
61634,Peoria,IL,17143,7.0
61529,Peoria,IL,17143,7.0
61559,Peoria,IL,17143,7.0
61655,Peoria,IL,17143,7.0
61601,Peoria,IL,17143,7.0
61653,Peoria,IL,17143,7.0
61611,Peoria,IL,17143,7.0
61638,Peoria,IL,17143,7.0
62238,Perry,IL,17145,13.0
62272,Perry,IL,17145,13.0
62916,Perry,IL,17145,13.0
62883,Perry,IL,17145,13.0
62831,Perry,IL,17145,13.0
62237,Perry,IL,17145,13.0
62832,Perry,IL,17145,13.0
62997,Perry,IL,17145,13.0
62907,Perry,IL,17145,13.0
62274,Perry,IL,17145,13.0
62263,Perry,IL,17145,13.0
62888,Perry,IL,17145,13.0
62268,Perry,IL,17145,13.0
61856,Piatt,IL,17147,9.0
61818,Piatt,IL,17147,9.0
61855,Piatt,IL,17147,9.0
61884,Piatt,IL,17147,9.0
61854,Piatt,IL,17147,9.0
61851,Piatt,IL,17147,9.0
61882,Piatt,IL,17147,9.0
61913,Piatt,IL,17147,9.0
61929,Piatt,IL,17147,9.0
61813,Piatt,IL,17147,9.0
61830,Piatt,IL,17147,9.0
61937,Piatt,IL,17147,9.0
61853,Piatt,IL,17147,9.0
61842,Piatt,IL,17147,9.0
61839,Piatt,IL,17147,9.0
61936,Piatt,IL,17147,9.0
62345,Pike,IL,17149,10.0
62370,Pike,IL,17149,10.0
62355,Pike,IL,17149,10.0
62361,Pike,IL,17149,10.0
62366,Pike,IL,17149,10.0
62314,Pike,IL,17149,10.0
62352,Pike,IL,17149,10.0
62343,Pike,IL,17149,10.0
62323,Pike,IL,17149,10.0
62356,Pike,IL,17149,10.0
62362,Pike,IL,17149,10.0
62340,Pike,IL,17149,10.0
62357,Pike,IL,17149,10.0
62312,Pike,IL,17149,10.0
62363,Pike,IL,17149,10.0
62985,Pope,IL,17151,13.0
62947,Pope,IL,17151,13.0
62910,Pope,IL,17151,13.0
62928,Pope,IL,17151,13.0
62972,Pope,IL,17151,13.0
62943,Pope,IL,17151,13.0
62938,Pope,IL,17151,13.0
62987,Pope,IL,17151,13.0
62960,Pope,IL,17151,13.0
62992,Pulaski,IL,17153,13.0
62996,Pulaski,IL,17153,13.0
62923,Pulaski,IL,17153,13.0
62976,Pulaski,IL,17153,13.0
62970,Pulaski,IL,17153,13.0
62941,Pulaski,IL,17153,13.0
62973,Pulaski,IL,17153,13.0
62956,Pulaski,IL,17153,13.0
62926,Pulaski,IL,17153,13.0
62964,Pulaski,IL,17153,13.0
62963,Pulaski,IL,17153,13.0
61336,Putnam,IL,17155,7.0
61327,Putnam,IL,17155,7.0
61363,Putnam,IL,17155,7.0
61340,Putnam,IL,17155,7.0
61334,Putnam,IL,17155,7.0
61560,Putnam,IL,17155,7.0
61326,Putnam,IL,17155,7.0
61335,Putnam,IL,17155,7.0
62278,Randolph,IL,17157,11.0
62242,Randolph,IL,17157,11.0
62288,Randolph,IL,17157,11.0
62261,Randolph,IL,17157,11.0
62277,Randolph,IL,17157,11.0
62292,Randolph,IL,17157,11.0
62297,Randolph,IL,17157,11.0
62217,Randolph,IL,17157,11.0
62916,Randolph,IL,17157,11.0
62907,Randolph,IL,17157,11.0
62257,Randolph,IL,17157,11.0
62238,Randolph,IL,17157,11.0
62259,Randolph,IL,17157,11.0
62233,Randolph,IL,17157,11.0
62241,Randolph,IL,17157,11.0
62286,Randolph,IL,17157,11.0
62272,Randolph,IL,17157,11.0
62280,Randolph,IL,17157,11.0
62237,Randolph,IL,17157,11.0
62421,Richland,IL,17159,13.0
62476,Richland,IL,17159,13.0
62450,Richland,IL,17159,13.0
62425,Richland,IL,17159,13.0
62448,Richland,IL,17159,13.0
62452,Richland,IL,17159,13.0
62466,Richland,IL,17159,13.0
62868,Richland,IL,17159,13.0
62419,Richland,IL,17159,13.0
61266,Rock Island,IL,17161,6.0
61239,Rock Island,IL,17161,6.0
61232,Rock Island,IL,17161,6.0
61273,Rock Island,IL,17161,6.0
61236,Rock Island,IL,17161,6.0
61264,Rock Island,IL,17161,6.0
61244,Rock Island,IL,17161,6.0
61240,Rock Island,IL,17161,6.0
61256,Rock Island,IL,17161,6.0
61237,Rock Island,IL,17161,6.0
61299,Rock Island,IL,17161,6.0
61282,Rock Island,IL,17161,6.0
61257,Rock Island,IL,17161,6.0
61259,Rock Island,IL,17161,6.0
61281,Rock Island,IL,17161,6.0
61260,Rock Island,IL,17161,6.0
61278,Rock Island,IL,17161,6.0
61284,Rock Island,IL,17161,6.0
61279,Rock Island,IL,17161,6.0
61204,Rock Island,IL,17161,6.0
61201,Rock Island,IL,17161,6.0
61265,Rock Island,IL,17161,6.0
61275,Rock Island,IL,17161,6.0
61242,Rock Island,IL,17161,6.0
61272,Rock Island,IL,17161,6.0
62220,St. Clair,IL,17163,12.0
62289,St. Clair,IL,17163,12.0
62208,St. Clair,IL,17163,12.0
62258,St. Clair,IL,17163,12.0
62257,St. Clair,IL,17163,12.0
62234,St. Clair,IL,17163,12.0
62202,St. Clair,IL,17163,12.0
62285,St. Clair,IL,17163,12.0
62221,St. Clair,IL,17163,12.0
62260,St. Clair,IL,17163,12.0
62222,St. Clair,IL,17163,12.0
62298,St. Clair,IL,17163,12.0
62059,St. Clair,IL,17163,12.0
62255,St. Clair,IL,17163,12.0
62243,St. Clair,IL,17163,12.0
62060,St. Clair,IL,17163,12.0
62207,St. Clair,IL,17163,12.0
62201,St. Clair,IL,17163,12.0
62205,St. Clair,IL,17163,12.0
62226,St. Clair,IL,17163,12.0
62293,St. Clair,IL,17163,12.0
62264,St. Clair,IL,17163,12.0
62239,St. Clair,IL,17163,12.0
62294,St. Clair,IL,17163,12.0
62203,St. Clair,IL,17163,12.0
62254,St. Clair,IL,17163,12.0
62225,St. Clair,IL,17163,12.0
62232,St. Clair,IL,17163,12.0
62282,St. Clair,IL,17163,12.0
62265,St. Clair,IL,17163,12.0
62236,St. Clair,IL,17163,12.0
62071,St. Clair,IL,17163,12.0
62206,St. Clair,IL,17163,12.0
62204,St. Clair,IL,17163,12.0
62223,St. Clair,IL,17163,12.0
62269,St. Clair,IL,17163,12.0
62240,St. Clair,IL,17163,12.0
62215,St. Clair,IL,17163,12.0
62977,Saline,IL,17165,13.0
62869,Saline,IL,17165,13.0
62987,Saline,IL,17165,13.0
62890,Saline,IL,17165,13.0
62946,Saline,IL,17165,13.0
62930,Saline,IL,17165,13.0
62917,Saline,IL,17165,13.0
62947,Saline,IL,17165,13.0
62965,Saline,IL,17165,13.0
62934,Saline,IL,17165,13.0
62935,Saline,IL,17165,13.0
62817,Saline,IL,17165,13.0
62701,Sangamon,IL,17167,10.0
62670,Sangamon,IL,17167,10.0
62791,Sangamon,IL,17167,10.0
62690,Sangamon,IL,17167,10.0
62763,Sangamon,IL,17167,10.0
